公司統一編號,公司名稱,分公司統一編號,分公司名稱,分公司地址,分公司狀態,分公司核准設立日期,分公司最後核准變更日期
22555003,統一超商股份有限公司,22959743,台北巿第１２５分公司,臺北市文山區羅斯福路6段20、22號1樓,1,0770829,1121128
22555003,統一超商股份有限公司,23111345,台北市第１２６分公司,臺北市東湖路九十號１樓,1,0770909,0811020
22555003,統一超商股份有限公司,23111372,台北市第１２７分公司,臺北市長春路１０８號１樓,3,0770909,0900306
22555003,統一超商股份有限公司,23111605,台北巿第１２８分公司,臺北市錦州街３０８號１樓,3,0770915,0811020
22555003,統一超商股份有限公司,23111921,台北巿第１２９分公司,臺北市大安區延吉街237號1樓,1,0770917,1051215
22555003,統一超商股份有限公司,23112787,台北市第１３０分公司,臺北市興隆路二段219號1樓,3,0771003,1000831
22555003,統一超商股份有限公司,23116518,台北巿第１３４分公司,臺北市士林區至誠路二段31、31-1號1樓,1,0771213,1060329
22555003,統一超商股份有限公司,23218058,台北巿第１３６分公司,臺北市中正區汀州路一段127、129號1樓,1,0771228,1051215
22555003,統一超商股份有限公司,23221574,台北巿第１４０分公司,臺北市民權東路６段八十八號１樓,3,0780216,0811020
22555003,統一超商股份有限公司,23357240,台北巿第一四二分公司,臺北市大安區敦化南路1段187巷29號1樓,1,0780317,1051215
22555003,統一超商股份有限公司,23357810,台北巿第１４３分公司,臺北市中山區龍江路322、322-1、322-2號1樓,1,0780327,1051215
22555003,統一超商股份有限公司,23357826,台北市第一四四分公司,臺北市中山區北安路六二一巷四八號一樓,1,0780419,       
22555003,統一超商股份有限公司,23360081,台北巿第１４７分公司,臺北市中山區八德路二段282號1樓,1,0780421,1051215
22555003,統一超商股份有限公司,23361997,台北巿第８３分公司,臺北市延吉街１３１巷十九、二十一號１樓,1,0780516,0860623
22555003,統一超商股份有限公司,23362829,台北市第１４８分公司,臺北市文山區指南路二段99、101號1樓,1,0780530,1051215
22555003,統一超商股份有限公司,23413714,台北巿第１４９分公司,臺北市西園路二段１２８號１樓,1,0780605,       
22555003,統一超商股份有限公司,23413720,台北市第一五○分公司,臺北市中正區汀州路二段210號1樓,1,0780605,1000217
22555003,統一超商股份有限公司,23413735,台北市第一五一分公司,臺北市文山區忠順街2段10號1樓,1,0780605,0991129
22555003,統一超商股份有限公司,23413741,台北市第１５２分公司,臺北市崇德街九十五號１樓,3,0780605,0811020
22555003,統一超商股份有限公司,23414827,台北市第１５４分公司,臺北市莊敬路３１３、３１５號１樓,3,0780623,0920417
22555003,統一超商股份有限公司,23414869,台北市第１５３分公司,臺北市青年路四十八號１樓,3,0780623,0811020
22555003,統一超商股份有限公司,23415699,台北巿第１５５分公司,臺北市成功路三段六十九號１樓,3,0780629,0910705
22555003,統一超商股份有限公司,23415966,台北市第１５６分公司,臺北市公園路三十二號１樓,3,0780630,0811020
22555003,統一超商股份有限公司,23416389,台北市第一五七分公司,臺北市大同區蘭州街135號1樓、昌吉街72、74、76號,1,0780630,1020730
22555003,統一超商股份有限公司,23418133,台北巿第１５８分公司,臺北市光明路１６２、１６４號１號,3,0780728,0811020
22555003,統一超商股份有限公司,23472467,台北巿第１６０分公司,臺北市大安區建國南路二段151巷6、8號1樓,1,0780922,1051215
22555003,統一超商股份有限公司,23472895,臺北巿第１６１分公司,臺北市南港區忠孝東路6段448號1樓,1,0781003,1051215
22555003,統一超商股份有限公司,23473402,台北市第一六三分公司,臺北市中山區復興北路六四號一樓,1,0781103,       
22555003,統一超商股份有限公司,23530017,臺北巿第１６６分公司,臺北市景興路１１３、１１５號１樓,1,0781026,1051215
22555003,統一超商股份有限公司,23530369,臺北巿第１６７分公司,臺北市大同區長安西路271號1樓、長安西路273巷2號1樓,1,0781101,1000727
22555003,統一超商股份有限公司,23530375,臺北巿第１６８分公司,臺北市中和街476、478、480號1樓,1,0781101,1001214
22555003,統一超商股份有限公司,23530852,臺北巿第１７０分公司,臺北市士林區大北路14、16號1樓,1,0781110,1001025
22555003,統一超商股份有限公司,23532129,臺北巿第１７１分公司,臺北市士林區忠義街68號1樓,1,0781229,1051215
22555003,統一超商股份有限公司,23532134,台北巿第一七二分公司,臺北市萬華區萬青街168號1樓,1,0781129,1051215
22555003,統一超商股份有限公司,23640963,台北巿第１７８分公司,臺北市大安區和平東路3段97號、97-1號1樓,1,0790514,1060721
22555003,統一超商股份有限公司,23641490,臺北巿第１８０分公司,臺北市文山區木柵路2段88、90號1樓、興隆路4段26號1樓,1,0790522,1121128
22555003,統一超商股份有限公司,23822160,臺北巿第１８１分公司,臺北市萬華區漢中街51號1樓,1,0790619,1060721
22555003,統一超商股份有限公司,23822513,臺北巿第１８２分公司,臺北市南港區同德路七十七號１樓,3,0790619,0830915
22555003,統一超商股份有限公司,23822529,臺北巿第１８３分公司,臺北市松隆路２８６號１樓,3,0790619,0811020
22555003,統一超商股份有限公司,23825146,台北巿第１８４分公司,臺北市大安區復興南路2段151巷41號1樓,1,0790809,1060721
22555003,統一超商股份有限公司,23825434,臺北巿第１８５分公司,臺北市北投區自強街82號1樓,1,0790816,1060721
22555003,統一超商股份有限公司,23826118,臺北巿第１８６分公司,臺北市延吉街二十八號１樓,3,0790827,0811020
22555003,統一超商股份有限公司,23826124,台北巿第１８７分公司,臺北市中正區汀州路3段249號1樓,1,0790827,1060821
22555003,統一超商股份有限公司,23827046,臺北巿第１９０分公司,臺北市大安區信義路二段２２４號１樓,1,0790917,       
22555003,統一超商股份有限公司,23827236,台北巿第１９１分公司,臺北市忠孝東路四段２１６巷27弄1號1樓,1,0790924,1000927
22555003,統一超商股份有限公司,23827539,台北巿第１９３分公司,臺北市大安區復興南路二段82-1、82-2號1樓,1,0791006,1080717
22555003,統一超商股份有限公司,23827931,臺北巿第１９４分公司,臺北市北投區知行路282號、284號1樓,1,0791022,1060721
22555003,統一超商股份有限公司,23827947,臺北巿第１９５分公司,臺北市內湖區內湖路一段445號1樓,1,0791022,1000819
22555003,統一超商股份有限公司,23983030,臺北巿第１９６分公司,臺北市文山區指南路一段34、36號1樓,1,0791026,1001101
22555003,統一超商股份有限公司,23983968,臺北巿第２００分公司,臺北市中山區龍江路４０３號１樓,1,0791120,0811020
22555003,統一超商股份有限公司,23984093,臺北巿第２０２分公司,臺北市永吉路三十巷１７８弄１號１樓,1,0791122,0811020
22555003,統一超商股份有限公司,24792559,台北市第七八六分公司,臺北市萬華區東園街78號1樓,1,1040528,       
22555003,統一超商股份有限公司,24792707,台北市第七八七分公司,臺北市大安區羅斯福路3段283巷14弄16號1樓,3,1040529,       
22555003,統一超商股份有限公司,24793311,台北市第七八九分公司,臺北市士林區中山北路7段141巷6-1號1樓,1,1040615,       
22555003,統一超商股份有限公司,24793419,台北市第七九０分公司,臺北市士林區延平北路5段228號1樓、230號1、2樓,1,1040611,       
22555003,統一超商股份有限公司,24793516,台北市第七八八分公司,臺北市松山區八德路2段366巷7號1樓,1,1040615,       
22555003,統一超商股份有限公司,24795367,台北市第七九一分公司,臺北市中正區羅斯福路3段316巷16號1樓,3,1040722,       
22555003,統一超商股份有限公司,24795514,台北市第七九二分公司,臺北市松山區八德路4段697號1樓,1,1040727,       
22555003,統一超商股份有限公司,24799770,台北市第七九四分公司,臺北市中山區朱崙街60號1樓,3,1041008,       
22555003,統一超商股份有限公司,24799912,台北市第七九五分公司,臺北市中正區忠孝西路1段66號B1,3,1041013,       
22555003,統一超商股份有限公司,24799928,台北市第七九三分公司,臺北市大安區信義路3段178號1樓,1,1041013,       
22555003,統一超商股份有限公司,24801403,台北市第七九七分公司,臺北市信義區松仁路162號、164號1樓,1,1041106,       
22555003,統一超商股份有限公司,24801522,台北市第七九六分公司,臺北市松山區民生東路3段130巷2之1號1樓,1,1041110,       
22555003,統一超商股份有限公司,24802515,台北市第七九八分公司,臺北市大同區延平北路1段87、89、91、93號1樓,1,1041124,1070903
22555003,統一超商股份有限公司,24802607,台北市第七九九分公司,臺北市信義區松信路148號1樓,1,1041126,       
22555003,統一超商股份有限公司,24803654,台北市第八００分公司,臺北市內湖區民權東路6段82號1樓,1,1041215,       
22555003,統一超商股份有限公司,24803845,台北市第八五六分公司,臺北市北投區公館路259號1樓,3,1041217,       
22555003,統一超商股份有限公司,24807223,台北市第八五七分公司,臺北市士林區天母東路8巷39號1樓、天母東路8巷41弄1號1樓,1,1050217,       
22555003,統一超商股份有限公司,24808503,台北市第八五八分公司,臺北市南港區玉成街69號1樓,3,1050315,       
22555003,統一超商股份有限公司,24809720,台北市第八五九分公司,臺北市中正區館前路59號1樓,1,1050411,       
22555003,統一超商股份有限公司,24810347,台北市第八六五分公司,臺北市松山區延吉街27之1號1樓,1,1050705,       
22555003,統一超商股份有限公司,24811654,台北市第八六七分公司,臺北市內湖區五分街9、11號1樓,1,1050801,       
22555003,統一超商股份有限公司,24811937,台北市第八六六分公司,臺北市內湖區新湖二路329號1樓,1,1050808,       
22555003,統一超商股份有限公司,24813127,台北市第九三一分公司,臺北市萬華區西園路1段278號1樓,1,1070919,       
22555003,統一超商股份有限公司,24813338,台北市第九三二分公司,臺北市士林區大東路35號1樓,1,1070928,       
22555003,統一超商股份有限公司,24813610,台北市第九三三分公司,臺北市大安區忠孝東路4段313號1樓,1,1071008,       
22555003,統一超商股份有限公司,24813750,台北市第九三四分公司,臺北市內湖區瑞光路583巷30號1樓,1,1071011,       
22555003,統一超商股份有限公司,24813800,台北市第九三五分公司,臺北市萬華區成都路68號1樓,3,1071012,       
